0	C(C(C)=O)(O)=O
0	O
0	[OH-]
0	[H+]
0	[Fe+3]
0	[Fe+2]
1	C(C)=O
1	C(=O)=O
1	C([C](C)O)(O)=O
1	C(C(C)O)(O)=O
2	C(CC(C)O)=O
2	C(CC(O)=O)=O
2	C(C(C)=O)=O
2	[C](C(O)=O)=C
2	C=CC(O)=O
2	C(CO)O
3	C(C)=CC=O
3	C(CC=C)=O
3	C(C(CO)O)=O
3	C([CH]CO)(O)=O
3	C(CCO)(O)=O
3	C=C
3	C(C(C)O)=O
4	C=O
4	C(CO)=O
4	C(CO)(CO)=O
4	C(C)(CO)=O
4	C(CC=O)=O
4	C=CC=O
4	C=CC(CO)O
4	C(C(CC)O)=O
4	C(CCCO)=O
4	CCO
4	C(C(CO)=O)=O
5	C(CCO)=O
5	C(C=O)=O
5	C(CO)(CC)=O
5	C(C(C=O)O)=O
5	C(O)=O
5	CO
5	C=CCO
5	CCC(CO)O
5	C(CCCO)O
5	CC(CCO)O
5	C(C)=CCO
5	C=CCCO
5	C(C(CO)O)O
5	CC(CO)O
5	C(CO)(O)=O
5	C(C)(O)=O
5	C(C)=CC(O)=O
5	C(CC=C)(O)=O
5	C=CC(C)=O
5	C1CCC(O)O1
5	C(C(CC)=O)=O
6	C(CCO)O
6	C(C(O)=O)=O
6	C(C)(CC)=O
6	C(CCC)=O
6	C(C)(C)=O
6	C(CC)=O
6	C=CC(C)O
6	C=CC=C
6	C1CCOC=1
6	C(C)(C(C)O)=O
6	C(C)(CCO)=O
6	C=CC
7	C(C(C)CO)=O
7	CCCCO
7	CCCO
7	C(C(O)=O)(O)=O
7	C(CCC)(O)=O
7	C(CC)(O)=O
7	CC(C(C)O)O
7	C1C(CCO1)O
7	CC(C)O
7	C(CCCC=C)=O
7	C
7	[CH](C(O)=O)O
7	C(C(O)O)=O
8	CC(CO)CO
8	C(C(O)O)O
8	C(C(O)O)(O)=O
8	C=C(C=O)C
8	C=CCC
8	C1COCC=1
8	[CH](C(O)=O)CC
8	C(CC(C)C)=O
8	C(C)(CCC)=O
8	[C](C(O)=O)(O)O
9	C=C(C)CO
9	CC(C)CCO
9	C=C(C(O)=O)C
9	C(C(C)(C)O)=O
9	CC(CC)O
9	C(C(C)CC)=O
10	CC(C)(CO)O
10	CC(CO)CC
10	C=CC(C)C
10	C(C)=CC
11	C(C(C)C)=O
11	C=C(C)CC
11	CC(C)C(C)O
12	CC(C)CO
12	C(C(C)C)(O)=O
12	C(C)=C(C)C
12	CC(C)(CC)O
13	C=C(C)C
14	CC(C)(C)O
